13:49:29.893 DB not initialized, please visit setup page - http://[your-server-host]:8080 to see instructions on how to initialize Trilium.
13:49:29.895 DB size: 4 KB
13:49:30.508 {
  "appVersion": "0.61.14",
  "dbVersion": 227,
  "syncVersion": 31,
  "buildDate": "2023-11-16T00:21:34+01:00",
  "buildRevision": "0afc41060a935a46642a082128bea5002c2410e1",
  "dataDirectory": "/home/node/trilium-data",
  "clipperProtocolVersion": "1.0",
  "utcDateTime": "2023-11-30T13:49:29.683Z"
}
13:49:30.508 CPU model: Intel(R) Core(TM) i7-10710U CPU @ 1.10GHz, logical cores: 12 freq: 3870 Mhz
13:49:30.508 Trusted reverse proxy: false
13:49:30.509 App HTTP server starting up at port 8080
15:08:44.194 Error: Router not found for request /apis?timeout=32s
15:08:44.196 Error: Router not found for request /api?timeout=32s
15:08:44.197 Error: Router not found for request /apis?timeout=32s
15:08:44.198 Error: Router not found for request /api?timeout=32s
15:08:44.199 Error: Router not found for request /apis?timeout=32s
15:08:44.200 Error: Router not found for request /api?timeout=32s
15:08:44.201 Error: Router not found for request /apis?timeout=32s
15:08:46.268 Error: Router not found for request /api?timeout=32s
15:08:46.269 Error: Router not found for request /apis?timeout=32s
15:08:46.271 Error: Router not found for request /api?timeout=32s
15:08:46.279 Error: Router not found for request /apis?timeout=32s
15:08:46.281 Error: Router not found for request /api?timeout=32s
15:08:46.282 Error: Router not found for request /apis?timeout=32s
15:08:46.283 Error: Router not found for request /api?timeout=32s
15:08:46.284 Error: Router not found for request /apis?timeout=32s
15:08:46.285 Error: Router not found for request /api?timeout=32s
15:08:46.286 Error: Router not found for request /apis?timeout=32s
15:08:48.358 Error: Router not found for request /api?timeout=32s
15:08:48.359 Error: Router not found for request /apis?timeout=32s
15:08:48.361 Error: Router not found for request /api?timeout=32s
15:08:48.370 Error: Router not found for request /apis?timeout=32s
15:08:48.371 Error: Router not found for request /api?timeout=32s
15:08:48.372 Error: Router not found for request /apis?timeout=32s
15:08:48.373 Error: Router not found for request /api?timeout=32s
15:08:48.374 Error: Router not found for request /apis?timeout=32s
15:08:48.376 Error: Router not found for request /api?timeout=32s
15:08:48.377 Error: Router not found for request /apis?timeout=32s
15:08:50.469 Error: Router not found for request /api?timeout=32s
15:08:50.470 Error: Router not found for request /apis?timeout=32s
15:08:50.471 Error: Router not found for request /api?timeout=32s
15:08:50.480 Error: Router not found for request /apis?timeout=32s
15:08:50.482 Error: Router not found for request /api?timeout=32s
15:08:50.483 Error: Router not found for request /apis?timeout=32s
15:08:50.484 Error: Router not found for request /api?timeout=32s
15:08:50.485 Error: Router not found for request /apis?timeout=32s
15:08:50.486 Error: Router not found for request /api?timeout=32s
15:08:50.488 Error: Router not found for request /apis?timeout=32s
15:08:52.409 200 GET /api/health-check with 15 bytes took 0ms
15:08:52.560 Error: Router not found for request /api?timeout=32s
15:08:52.562 Error: Router not found for request /apis?timeout=32s
15:08:52.563 Error: Router not found for request /api?timeout=32s
15:08:52.574 Error: Router not found for request /apis?timeout=32s
15:08:52.579 Error: Router not found for request /api?timeout=32s
15:08:52.584 Error: Router not found for request /apis?timeout=32s
15:08:52.588 Error: Router not found for request /api?timeout=32s
15:08:52.595 Error: Router not found for request /apis?timeout=32s
15:08:52.599 Error: Router not found for request /api?timeout=32s
15:08:52.604 Error: Router not found for request /apis?timeout=32s
15:08:54.690 Error: Router not found for request /api?timeout=32s
15:08:54.691 Error: Router not found for request /apis?timeout=32s
15:08:54.692 Error: Router not found for request /api?timeout=32s
15:08:54.701 Error: Router not found for request /apis?timeout=32s
15:08:54.702 Error: Router not found for request /api?timeout=32s
15:08:54.704 Error: Router not found for request /apis?timeout=32s
15:08:54.705 Error: Router not found for request /api?timeout=32s
15:08:54.706 Error: Router not found for request /apis?timeout=32s
15:08:54.707 Error: Router not found for request /api?timeout=32s
15:08:54.708 Error: Router not found for request /apis?timeout=32s
15:08:56.787 Error: Router not found for request /api?timeout=32s
15:08:56.788 Error: Router not found for request /apis?timeout=32s
15:08:56.789 Error: Router not found for request /api?timeout=32s
15:08:56.800 Error: Router not found for request /apis?timeout=32s
15:08:56.804 Error: Router not found for request /api?timeout=32s
15:08:56.805 Error: Router not found for request /apis?timeout=32s
15:08:56.806 Error: Router not found for request /api?timeout=32s
15:08:56.808 Error: Router not found for request /apis?timeout=32s
15:08:56.809 Error: Router not found for request /api?timeout=32s
15:08:56.809 Error: Router not found for request /apis?timeout=32s
15:08:58.885 Error: Router not found for request /api?timeout=32s
15:08:58.886 Error: Router not found for request /apis?timeout=32s
15:08:58.887 Error: Router not found for request /api?timeout=32s
15:08:58.899 Error: Router not found for request /apis?timeout=32s
15:08:58.905 Error: Router not found for request /api?timeout=32s
15:08:58.906 Error: Router not found for request /apis?timeout=32s
15:08:58.907 Error: Router not found for request /api?timeout=32s
15:08:58.908 Error: Router not found for request /apis?timeout=32s
15:08:58.909 Error: Router not found for request /api?timeout=32s
15:08:58.910 Error: Router not found for request /apis?timeout=32s
15:09:01.010 Error: Router not found for request /api?timeout=32s
15:09:01.011 Error: Router not found for request /apis?timeout=32s
15:09:01.012 Error: Router not found for request /api?timeout=32s
15:09:01.021 Error: Router not found for request /apis?timeout=32s
15:09:01.022 Error: Router not found for request /api?timeout=32s
15:09:01.024 Error: Router not found for request /apis?timeout=32s
15:09:01.025 Error: Router not found for request /api?timeout=32s
15:09:01.026 Error: Router not found for request /apis?timeout=32s
15:09:01.027 Error: Router not found for request /api?timeout=32s
15:09:01.028 Error: Router not found for request /apis?timeout=32s
15:09:03.106 Error: Router not found for request /api?timeout=32s
15:09:03.115 Error: Router not found for request /apis?timeout=32s
15:09:03.116 Error: Router not found for request /api?timeout=32s
15:09:03.117 Error: Router not found for request /apis?timeout=32s
15:09:03.118 Error: Router not found for request /api?timeout=32s
15:09:03.119 Error: Router not found for request /apis?timeout=32s
15:09:03.121 Error: Router not found for request /api?timeout=32s
15:09:03.122 Error: Router not found for request /apis?timeout=32s
15:09:03.123 Error: Router not found for request /api?timeout=32s
15:09:03.123 Error: Router not found for request /apis?timeout=32s
15:09:05.199 Error: Router not found for request /api?timeout=32s
15:09:05.200 Error: Router not found for request /apis?timeout=32s
15:09:05.201 Error: Router not found for request /api?timeout=32s
15:09:05.210 Error: Router not found for request /apis?timeout=32s
15:09:05.211 Error: Router not found for request /api?timeout=32s
15:09:05.212 Error: Router not found for request /apis?timeout=32s
15:09:05.214 Error: Router not found for request /api?timeout=32s
15:09:05.215 Error: Router not found for request /apis?timeout=32s
15:09:05.216 Error: Router not found for request /api?timeout=32s
15:09:05.217 Error: Router not found for request /apis?timeout=32s
15:09:07.287 Error: Router not found for request /api?timeout=32s
15:09:07.289 Error: Router not found for request /apis?timeout=32s
15:09:07.290 Error: Router not found for request /api?timeout=32s
15:09:07.291 Error: Router not found for request /apis?timeout=32s
15:09:07.292 Error: Router not found for request /api?timeout=32s
15:09:07.293 Error: Router not found for request /apis?timeout=32s
15:09:07.294 Error: Router not found for request /api?timeout=32s
15:09:07.295 Error: Router not found for request /apis?timeout=32s
15:09:07.296 Error: Router not found for request /api?timeout=32s
15:09:07.297 Error: Router not found for request /apis?timeout=32s
15:09:09.371 Error: Router not found for request /api?timeout=32s
15:09:09.373 Error: Router not found for request /apis?timeout=32s
15:09:09.374 Error: Router not found for request /api?timeout=32s
15:09:09.382 Error: Router not found for request /apis?timeout=32s
15:09:09.384 Error: Router not found for request /api?timeout=32s
15:09:09.385 Error: Router not found for request /apis?timeout=32s
15:09:09.386 Error: Router not found for request /api?timeout=32s
15:09:09.387 Error: Router not found for request /apis?timeout=32s
15:09:09.388 Error: Router not found for request /api?timeout=32s
15:09:09.389 Error: Router not found for request /apis?timeout=32s
15:09:11.465 Error: Router not found for request /api?timeout=32s
15:09:11.466 Error: Router not found for request /apis?timeout=32s
15:09:11.467 Error: Router not found for request /api?timeout=32s
15:09:11.478 Error: Router not found for request /apis?timeout=32s
15:09:11.483 Error: Router not found for request /api?timeout=32s
15:09:11.484 Error: Router not found for request /apis?timeout=32s
15:09:11.485 Error: Router not found for request /api?timeout=32s
15:09:11.486 Error: Router not found for request /apis?timeout=32s
15:09:11.487 Error: Router not found for request /api?timeout=32s
15:09:11.488 Error: Router not found for request /apis?timeout=32s
15:09:13.566 Error: Router not found for request /api?timeout=32s
15:09:13.568 Error: Router not found for request /apis?timeout=32s
15:09:13.569 Error: Router not found for request /api?timeout=32s
15:09:13.570 Error: Router not found for request /apis?timeout=32s
15:09:13.571 Error: Router not found for request /api?timeout=32s
15:09:13.572 Error: Router not found for request /apis?timeout=32s
15:09:13.573 Error: Router not found for request /api?timeout=32s
15:09:13.574 Error: Router not found for request /apis?timeout=32s
15:09:13.575 Error: Router not found for request /api?timeout=32s
15:09:13.576 Error: Router not found for request /apis?timeout=32s
15:09:15.674 Error: Router not found for request /api?timeout=32s
15:09:15.675 Error: Router not found for request /apis?timeout=32s
15:09:15.677 Error: Router not found for request /api?timeout=32s
15:09:15.686 Error: Router not found for request /apis?timeout=32s
15:09:15.687 Error: Router not found for request /api?timeout=32s
15:09:15.688 Error: Router not found for request /apis?timeout=32s
15:09:15.689 Error: Router not found for request /api?timeout=32s
15:09:15.690 Error: Router not found for request /apis?timeout=32s
15:09:15.691 Error: Router not found for request /api?timeout=32s
15:09:15.692 Error: Router not found for request /apis?timeout=32s
15:09:17.770 Error: Router not found for request /api?timeout=32s
15:09:17.771 Error: Router not found for request /apis?timeout=32s
15:09:17.772 Error: Router not found for request /api?timeout=32s
15:09:17.781 Error: Router not found for request /apis?timeout=32s
15:09:17.782 Error: Router not found for request /api?timeout=32s
15:09:17.783 Error: Router not found for request /apis?timeout=32s
15:09:17.784 Error: Router not found for request /api?timeout=32s
15:09:17.785 Error: Router not found for request /apis?timeout=32s
15:09:17.787 Error: Router not found for request /api?timeout=32s
15:09:17.788 Error: Router not found for request /apis?timeout=32s
15:09:19.867 Error: Router not found for request /api?timeout=32s
15:09:19.868 Error: Router not found for request /apis?timeout=32s
15:09:19.869 Error: Router not found for request /api?timeout=32s
15:09:19.878 Error: Router not found for request /apis?timeout=32s
15:09:19.879 Error: Router not found for request /api?timeout=32s
15:09:19.881 Error: Router not found for request /apis?timeout=32s
15:09:19.882 Error: Router not found for request /api?timeout=32s
15:09:19.883 Error: Router not found for request /apis?timeout=32s
15:09:19.884 Error: Router not found for request /api?timeout=32s
15:09:19.885 Error: Router not found for request /apis?timeout=32s
15:09:21.965 Error: Router not found for request /api?timeout=32s
15:09:21.967 Error: Router not found for request /apis?timeout=32s
15:09:21.968 Error: Router not found for request /api?timeout=32s
15:09:21.977 Error: Router not found for request /apis?timeout=32s
